raw
-11.58
-11.58
-10.52
-11.58
-12.63
-10.52
-13.68
-12.63
-13.68
-14.73
-14.73
-14.73
-16.84
-16.84
-16.84
-20.0
-17.89
-15.79
-20.0
-16.84
-21.05
-18.94
-15.79
-23.15
-17.89
-25.26
-21.05
-22.1
-24.21
-20.0
-24.21
-16.84
-23.15
-22.1
-24.21
-22.1
-20.0
-22.1
-17.89
-22.1
-18.94
-18.94
-21.05
-16.84
-21.05
-16.84
-9.47
-18.94
-16.84
-21.05
-22.1
-20.0
-26.31
-23.15
-30.52
-23.15
-30.52
-29.47
-36.84
-32.63
-36.84
-41.05
-30.52
-42.1
-37.89
-34.73
-41.05
-31.57
-38.94
-27.36
-31.57
-33.68
-32.63
-38.94
-36.84
-47.36
-50.52
-50.52
-48.41
-65.25
-72.62
-78.93
-87.35
-86.3
-88.41
-90.51
-86.3
-99.98
-104.19
-104.19
-99.98
-104.19
-113.67
-106.3
-105.25
-112.61
-102.09
-94.72
-107.35
-102.09
-90.51
-93.67
-96.83
-106.3
-97.88
-85.25
-89.46
-84.2
-84.2
-76.83
-69.46
-61.04
-63.15
-56.83
-71.57
-69.46
-78.93
-74.72
-76.83
-67.36
-72.62
-65.25
-72.62
-77.88
-82.09
-79.99
-83.14
-77.88
-85.25
-84.2
-88.41
-89.46
-97.88
-90.51
-87.35
-88.41
-82.09
-89.46
-87.35
-92.62
-90.51
-92.62
-90.51
-77.88
-85.25
-77.88
-84.2
-84.2
-85.25
-83.14
-85.25
-84.2
-88.41
-86.3
-85.25
-82.09
-71.57
-81.04
-70.52
-77.88
-68.41
-74.72
-67.36
-73.67
-68.41
-76.83
-66.31
-72.62
-64.2
-71.57
-65.25
-71.57
-63.15
-70.52
-74.72
-73.67
-75.78
-73.67
-74.72
-69.46
-71.57
-64.2
-61.04
-50.52
-34.73
-15.79
0.0
0.0
0.0
0.0
10.52
10.52
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-11.58
-38.94
-63.15
-106.3
-138.93
-169.45
-178.92
-173.66
-175.76
-179.97
-171.55
-165.24
-182.08
-179.97
-170.5
-161.03
-168.39
-163.13
-162.08
-159.97
-156.82
-166.29
-165.24
-172.6
-171.55
-171.55
-166.29
-157.87
-163.13
-166.29
-162.08
-162.08
-158.92
-150.5
-156.82
-154.71
-166.29
-163.13
-165.24
-156.82
-156.82
-164.18
-161.03
-151.55
-145.24
-147.34
-157.87
-158.92
-158.92
-149.45
-149.45
-155.76
-154.71
-143.13
-146.29
-159.97
-150.5
-142.08
-153.66
-150.5
-139.98
-147.34
-154.71
-144.19
-144.19
-151.55
-149.45
-134.72
-143.13
-151.55
-137.87
-143.13
-144.19
-134.72
-145.24
-139.98
-136.82
-141.03
-126.3
-147.34
-144.19
-132.61
-136.82
-127.35
-142.08
-136.82
-134.72
-138.93
-125.24
-135.77
-128.4
-136.82
-126.3
-131.56
-132.61
-132.61
-129.45
-118.93
-132.61
-126.3
-132.61
-118.93
-133.66
-127.35
-128.4
-113.67
-130.51
-124.19
-127.35
-113.67
-128.4
-119.98
-115.77
-124.19
-119.98
-126.3
-113.67
-124.19
-114.72
-122.09
-107.35
-115.77
-122.09
-110.51
-123.14
-113.67
-107.35
-119.98
-111.56
-110.51
-115.77
-111.56
-114.72
-119.98
-106.3
-110.51
-110.51
-109.46
-109.46
-113.67
-105.25
-111.56
-114.72
-101.04
-99.98
-110.51
-108.4
-97.88
-107.35
-107.35
-93.67
-105.25
-104.19
-96.83
-97.88
-96.83
-108.4
-99.98
-89.46
-97.88
-99.98
-104.19
-94.72
-86.3
-93.67
-97.88
-103.14
-93.67
-84.2
-92.62
-94.72
-97.88
-93.67
-89.46
-88.41
-87.35
-92.62
-90.51
-92.62
-91.56
-92.62
-89.46
-78.93
-81.04
-78.93
-87.35
-86.3
-91.56
-85.25
-86.3
-86.3
-88.41
-85.25
-86.3
-83.14
-73.67
-77.88
-72.62
-76.83
-69.46
-73.67
-68.41
-73.67
-70.52
-75.78
-71.57
-73.67
-67.36
-71.57
-66.31
-71.57
-64.2
-67.36
-62.1
-72.62
-73.67
-74.72
-76.83
-71.57
-73.67
-71.57
-71.57
-69.46
-66.31
-58.94
-61.04
-56.83
-68.41
-70.52
-69.46
-69.46
-61.04
-61.04
-52.62
-59.99
-66.31
-65.25
-63.15
-55.78
-54.73
-55.78
-63.15
-61.04
-59.99
-55.78
-47.36
-56.83
-58.94
-52.62
-49.47
-51.57
-57.89
-56.83
-46.31
-49.47
-55.78
-52.62
-49.47
-45.26
-54.73
-53.68
-39.99
-48.41
-51.57
-43.15
-46.31
-49.47
-44.2
-42.1
-49.47
-45.26
-39.99
-47.36
-44.2
-39.99
-45.26
-44.2
-36.84
-45.26
-36.84
-37.89
-42.1
-29.47
-41.05
-37.89
-32.63
-41.05
-32.63
-41.05
-32.63
-35.78
-35.78
-27.36
-35.78
-29.47
-35.78
-27.36
-33.68
-30.52
-32.63
-29.47
-28.42
-31.57
-27.36
-30.52
-25.26
-30.52
-24.21
-29.47
-27.36
-25.26
-28.42
-22.1
-25.26
-23.15
-24.21
-16.84
-26.31
-17.89
-26.31
-23.15
-18.94
-24.21
-14.73
-24.21
-17.89
-17.89
-20.0
-15.79
-21.05
-16.84
-14.73
-21.05
-13.68
-16.84
-18.94
-11.58
-15.79
-17.89
-10.52
-15.79
-14.73
-11.58
-13.68
-13.68
-12.63
-12.63
-12.63
-10.52
0.0
-12.63
-10.52
-10.52
0.0
-10.52
0.0
0.0
0.0
-10.52
0.0
0.0
0.0
0.0
-10.52
-9.47
0.0
0.0
0.0
-9.47
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-6.31
-11.58
-11.58
-11.58
-11.58
-10.52
-7.37
-9.47
-8.42
-8.42
-7.37
-5.26
