raw
-352.58
-366.26
-374.68
-364.15
-377.83
-373.62
-391.52
-387.31
-387.31
-402.04
-391.52
-420.99
-410.46
-418.88
-430.46
-420.99
-432.56
-456.77
-443.09
-445.19
-455.72
-468.35
-485.19
-460.98
-489.4
-497.82
-486.24
-482.03
-488.34
-506.23
-493.61
-503.08
-495.71
-517.81
-513.6
-543.07
-517.81
-520.97
-530.44
-527.28
-540.97
-534.65
-562.02
-571.49
-543.07
-559.91
-566.23
-547.28
-559.91
-553.6
-580.96
-596.75
-565.17
-571.49
-585.17
-591.48
-594.64
-591.48
-592.54
-582.01
-575.7
-597.8
-585.17
-614.64
-607.27
-603.06
-602.01
-603.06
-623.06
-626.22
-627.27
-615.69
-642.0
-607.27
-632.53
-624.11
-639.9
-632.53
-653.58
-643.05
-630.43
-627.27
-639.9
-655.68
-651.47
-669.37
-654.63
-642.0
-656.74
-671.47
-657.79
-679.89
-663.05
-666.21
-650.42
-672.52
-665.16
-667.26
-669.37
-665.16
-666.21
-682.0
-663.05
-694.63
-679.89
-682.0
-687.26
-696.73
-687.26
-693.57
-680.94
-706.2
-690.42
-697.78
-696.73
-680.94
-686.21
-686.21
-684.1
-696.73
-694.63
-689.36
-679.89
-686.21
-684.1
-725.15
-715.67
-721.99
-719.88
-720.94
-719.88
-703.05
-701.99
-689.36
-734.62
-716.73
-706.2
-695.68
-730.41
-703.05
-717.78
-725.15
-706.2
-725.15
-719.88
-717.78
-743.04
-725.15
-715.67
-730.41
-729.36
-728.3
-724.09
-749.35
-723.04
-733.57
-731.46
-744.09
-733.57
-737.78
-747.25
-736.72
-744.09
-734.62
-758.83
-737.78
-753.56
-744.09
-732.51
-745.14
-744.09
-749.35
-738.83
-735.67
-756.72
-737.78
-769.35
-738.83
-751.46
-770.4
-750.41
-751.46
-738.83
-754.62
-774.61
-764.09
-760.93
-765.14
-747.25
-766.19
-750.41
-752.51
-751.46
-752.51
-745.14
-752.51
-739.88
-758.83
-743.04
-766.19
-752.51
-757.77
-758.83
-743.04
-751.46
-748.3
-764.09
-783.03
-769.35
-774.61
-758.83
-755.67
-748.3
-764.09
-774.61
-775.67
-781.98
-767.25
-764.09
-760.93
-786.19
-777.77
-779.88
-747.25
-770.4
-768.3
-787.24
-755.67
-765.14
-775.67
-777.77
-779.88
-766.19
-768.3
-771.46
-785.14
-749.35
-774.61
-777.77
-777.77
-756.72
-781.98
-772.51
-767.25
-779.88
-760.93
-769.35
-768.3
-790.4
-772.51
-754.62
-789.35
-781.98
-768.3
-787.24
-763.04
-769.35
-767.25
-771.46
-787.24
-759.88
-781.98
-769.35
-774.61
-778.82
-774.61
-780.93
-779.88
-775.67
-784.08
-773.56
-779.88
-787.24
-775.67
-768.3
-777.77
-781.98
-767.25
-785.14
-764.09
-795.66
-777.77
-772.51
-793.56
-778.82
-788.29
-759.88
-787.24
-764.09
-795.66
-774.61
-793.56
-778.82
-786.19
-764.09
-786.19
-763.04
-789.35
-776.72
-788.29
-761.98
-783.03
-786.19
-776.72
-777.77
-786.19
-771.46
-792.5
-761.98
-792.5
-778.82
-789.35
-791.45
-784.08
-787.24
-769.35
-787.24
-771.46
-787.24
-777.77
-793.56
-794.61
-779.88
-789.35
-770.4
-788.29
-781.98
-772.51
-785.14
-776.72
-791.45
-783.03
-788.29
-777.77
-777.77
-788.29
-778.82
-787.24
-788.29
-786.19
-786.19
-778.82
-791.45
-775.67
-794.61
-789.35
-770.4
-796.71
-780.93
-792.5
-790.4
-767.25
-796.71
-784.08
-790.4
-797.77
-781.98
-791.45
-772.51
-780.93
-794.61
-759.88
-795.66
-791.45
-774.61
-787.24
-786.19
-777.77
-775.67
-786.19
-783.03
-794.61
-785.14
-784.08
-789.35
-774.61
-777.77
-795.66
-775.67
-785.14
-793.56
-787.24
-770.4
-798.82
-785.14
-792.5
-779.88
-781.98
-800.92
-787.24
-771.46
-800.92
-779.88
-769.35
-794.61
-788.29
-784.08
-796.71
-788.29
-785.14
-793.56
-780.93
-776.72
-800.92
-778.82
-795.66
-798.82
-781.98
-790.4
-797.77
-799.87
-780.93
-795.66
-787.24
-779.88
-792.5
-786.19
-775.67
-785.14
-791.45
-777.77
-770.4
-798.82
-784.08
-777.77
-798.82
-789.35
-768.3
-786.19
-798.82
-783.03
-772.51
-794.61
-783.03
-790.4
-791.45
-775.67
-780.93
-798.82
-781.98
-775.67
-803.03
-785.14
-786.19
-781.98
-798.82
-786.19
-789.35
-799.87
-801.98
-779.88
-797.77
-791.45
-771.46
-796.71
-790.4
-787.24
-771.46
-798.82
-790.4
-787.24
-788.29
-804.08
-783.03
-791.45
-798.82
-795.66
-776.72
-794.61
-801.98
-791.45
-781.98
-795.66
-785.14
-781.98
-793.56
-795.66
-777.77
-779.88
-797.77
-798.82
-770.4
-780.93
-797.77
-793.56
-770.4
-800.92
-795.66
-780.93
-797.77
-791.45
-791.45
-780.93
-797.77
-789.35
-784.08
-784.08
-799.87
-779.88
-788.29
-788.29
-798.82
-776.72
-785.14
-803.03
-793.56
-779.88
-795.66
-803.03
-792.5
-787.24
-798.82
-806.19
-784.08
-790.4
-796.71
-799.87
-787.24
-787.24
-797.77
-798.82
-786.19
-790.4
-793.56
-775.67
-788.29
-790.4
-792.5
-776.72
-787.24
-787.24
-791.45
-773.56
-790.4
-786.19
-791.45
-777.77
-766.19
-798.82
-789.35
-789.35
-790.4
-798.82
-788.29
-786.19
-795.66
-801.98
-794.61
-784.08
-792.5
-799.87
-791.45
-780.93
-797.77
-797.77
-767.25
-795.66
-803.03
-790.4
-769.35
-776.72
-804.08
-786.19
-772.51
-776.72
-795.66
-788.29
-775.67
-771.46
-801.98
-790.4
-774.61
-766.19
-797.77
-789.35
-789.35
-765.14
-799.87
-791.45
-789.35
-771.46
-803.03
-806.19
-783.03
-772.51
-793.56
-804.08
-784.08
-792.5
-798.82
-768.3
-775.67
-805.13
-794.61
-788.29
-770.4
-801.98
-794.61
-786.19
-772.51
-795.66
-795.66
-786.19
-767.25
-790.4
-799.87
-787.24
-786.19
-791.45
-777.77
-790.4
-781.98
-796.71
-791.45
-786.19
-789.35
-798.82
-793.56
-786.19
-789.35
-795.66
-793.56
-793.56
-785.14
-796.71
-788.29
-772.51
-788.29
-790.4
-797.77
-776.72
-786.19
-787.24
-796.71
-780.93
-789.35
-781.98
-796.71
-790.4
-772.51
-800.92
-800.92
-780.93
-794.61
-781.98
-795.66
-785.14
-791.45
-773.56
-801.98
-788.29
-784.08
-774.61
-799.87
-793.56
-781.98
-796.71
-795.66
-779.88
-772.51
-798.82
-794.61
-784.08
-772.51
-795.66
-796.71
-791.45
-770.4
-801.98
-799.87
-791.45
-772.51
-776.72
-792.5
-796.71
-773.56
-775.67
-799.87
-796.71
-772.51
-773.56
-801.98
-796.71
-792.5
-766.19
-799.87
-797.77
-794.61
-772.51
-796.71
-801.98
-789.35
-787.24
-797.77
-792.5
-783.03
-791.45
-800.92
-794.61
-788.29
-787.24
-795.66
-789.35
-793.56
-789.35
-791.45
-794.61
-774.61
-780.93
-799.87
-794.61
-788.29
-774.61
-801.98
-793.56
-787.24
-775.67
-787.24
-803.03
-783.03
-777.77
-786.19
-795.66
-785.14
-779.88
-780.93
-791.45
-789.35
-786.19
-776.72
-797.77
-791.45
-791.45
-773.56
-785.14
-800.92
-793.56
-769.35
-787.24
-805.13
-784.08
-785.14
-796.71
-796.71
-769.35
-775.67
-795.66
-792.5
-772.51
-776.72
-783.03
-797.77
-790.4
-772.51
-779.88
-796.71
-795.66
-763.04
-798.82
-803.03
-792.5
-780.93
-796.71
-804.08
-792.5
-785.14
-797.77
-779.88
-801.98
-731.46
-707.26
-729.36
-720.94
-704.1
-724.09
-721.99
-706.2
-721.99
-709.36
-692.52
-721.99
-708.31
-691.47
-721.99
-704.1
-692.52
-709.36
-698.84
-713.57
-690.42
-697.78
-699.89
-697.78
-693.57
-697.78
-692.52
-694.63
-679.89
-708.31
-688.31
-677.79
-695.68
-684.1
-694.63
-680.94
-691.47
-691.47
-674.63
-680.94
-690.42
-669.37
-676.73
-685.15
-670.42
-679.89
-677.79
-669.37
-673.58
-668.31
-656.74
-673.58
-669.37
-667.26
-655.68
-673.58
-663.05
-656.74
-673.58
-668.31
-643.05
-658.84
-670.42
-664.1
-665.16
-658.84
-657.79
-650.42
-640.95
-643.05
-658.84
-651.47
-645.16
-656.74
-643.05
-651.47
-631.48
-640.95
-643.05
-634.64
-636.74
-635.69
-635.69
-642.0
-618.85
-634.64
-655.68
-626.22
-628.32
-645.16
-629.37
-634.64
-613.59
-627.27
-647.26
-624.11
-607.27
-627.27
-627.27
-616.74
-618.85
-623.06
-612.53
-622.01
-609.38
-613.59
-620.95
-613.59
-611.48
-612.53
-624.11
-608.32
-604.11
-613.59
-624.11
-602.01
-600.96
-597.8
-614.64
-612.53
-593.59
-611.48
-599.9
-609.38
-604.11
-594.64
-603.06
-604.11
-591.48
-600.96
-612.53
-587.27
-588.33
-592.54
-590.43
-604.11
-593.59
-588.33
-589.38
-608.32
-576.75
-574.64
-593.59
-580.96
-591.48
-587.27
-575.7
-594.64
-579.91
-565.17
-568.33
-577.8
-567.28
-574.64
-574.64
-568.33
-578.85
-580.96
-567.28
-565.17
-582.01
-574.64
-566.23
-565.17
-572.54
-570.44
-572.54
-560.96
-560.96
-569.38
-568.33
-558.86
-549.39
-557.81
-549.39
-553.6
-544.12
-553.6
-554.65
-555.7
-540.97
-560.96
-569.38
-565.17
-556.75
-543.07
-552.54
-550.44
-555.7
-537.81
-535.7
-538.86
-548.33
-549.39
-547.28
-550.44
-548.33
-538.86
-538.86
-534.65
-528.34
-539.91
-538.86
-525.18
-538.86
-547.28
-535.7
-538.86
-525.18
-532.55
-522.02
-528.34
-535.7
-533.6
-526.23
-528.34
-516.76
-532.55
-527.28
-530.44
-512.55
-524.13
-523.07
-524.13
-512.55
-527.28
-520.97
-514.65
-519.92
-517.81
-506.23
-518.86
-510.44
-507.29
-517.81
-514.65
-498.87
-519.92
-506.23
-519.92
-514.65
-507.29
-505.18
-504.13
-514.65
-500.97
-500.97
-498.87
-507.29
-507.29
-497.82
-496.76
-499.92
-512.55
-496.76
-491.5
-502.02
-499.92
-492.55
-497.82
-496.76
-492.55
-494.66
-483.08
-503.08
-490.45
-495.71
-490.45
-485.19
-491.5
-480.98
-490.45
-491.5
-475.71
-491.5
-475.71
-474.66
-480.98
-490.45
-484.13
-468.35
-482.03
-474.66
-480.98
-473.61
-486.24
-477.82
-476.77
-474.66
-485.19
-475.71
-474.66
-471.5
-479.92
-478.87
-460.98
-465.19
-456.77
-468.35
-456.77
-476.77
-460.98
-457.82
-457.82
-459.93
-476.77
-460.98
-471.5
-452.56
-456.77
-453.61
-455.72
-467.29
-453.61
-465.19
-450.45
-468.35
-451.51
-450.45
-463.08
-453.61
-454.66
-440.98
-452.56
-455.72
-436.77
-447.3
-444.14
-451.51
-451.51
-446.24
-446.24
-443.09
-442.03
-445.19
-435.72
-438.88
-445.19
-432.56
-442.03
-449.4
-434.67
-440.98
-444.14
-439.93
-436.77
-431.51
-432.56
-438.88
-429.4
